2398
2398   ********    710 : [0, 0]
2398   ********    711 : [0.0, 1.0]
2398   ********    712 : [0, 0]
2398   ********    713 : [1.0, 0.0]
2398   ********    714 : [0.7096774193548387, 0.2903225806451613]
2398   ********    715 : [0, 0]
2398   ********    716 : [1.0, 0.0]
2398   ********    717 : [1.0, 0.0]
2398   ********    718 : [0.5, 0.5]
2398   ********    719 : [0.0, 1.0]
2398   ********    720 : [0, 0]
2398   ********    721 : [0.75, 0.25]
2398   ********    722 : [1.0, 0.0]
2398   ********    723 : [0.0, 1.0]
2398   ********    724 : [0, 0]
2398   ********    725 : [0, 0]
2398   ********    726 : [1.0, 0.0]
2398   ********    727 : [1.0, 0.0]
2398   ********    728 : [0, 0]
2398   ********    729 : [0, 0]
2398   ********    730 : [0.3333333333333333, 0.6666666666666666]
2398   ********    731 : [1.0, 0.0]
2398   ********    732 : [0.5, 0.5]
2398   ********    733 : [1.0, 0.0]
2398   ********    734 : [0, 0]
2398   ********    735 : [0, 0]
2398   ********    736 : [0.75, 0.25]
2398   ********    737 : [1.0, 0.0]
2398   ********    738 : [0, 0]
2398   ********    739 : [0.7692307692307693, 0.23076923076923078]
2398   ********    740 : [1.0, 0.0]
2398   ********    741 : [0.6666666666666666, 0.3333333333333333]
2398   ********    742 : [0.7, 0.3]
2398   ********    743 : [0.5, 0.5]
2398   ********    744 : [0, 0]
2398   ********    745 : [1.0, 0.0]
2398   ********    746 : [0.8571428571428571, 0.14285714285714285]
2398   ********    747 : [0, 0]
2398   ********    748 : [1.0, 0.0]
2398   ********    749 : [0, 0]
2398   ********    750 : [0, 0]
2398   ********    751 : [0, 0]
2398   ********    752 : [0, 0]
2398   ********    753 : [0, 0]
2398   ********    754 : [0, 0]
2398   ********    755 : [0, 0]
2398   ********    756 : [1.0, 0.0]
2398   ********    757 : [1.0, 0.0]
2398   ********    758 : [0.8, 0.2]
2398   ********    759 : [1.0, 0.0]
2398   ********    760 : [0.6363636363636364, 0.36363636363636365]
2398   ********    761 : [1.0, 0.0]
2398   ********    762 : [1.0, 0.0]
2398   ********    763 : [0.6666666666666666, 0.3333333333333333]
2398   ********    764 : [0.75, 0.25]
2398   ********    765 : [1.0, 0.0]
2398   ********    766 : [0, 0]
2398   ********    767 : [1.0, 0.0]
2398   ********    768 : [1.0, 0.0]
2398   ********    769 : [0, 0]
2398   ********    770 : [0.0, 1.0]
2398   ********    771 : [0, 0]
2398   ********    772 : [0, 0]
2398   ********    773 : [0, 0]
2398   ********    774 : [1.0, 0.0]
2398   ********    775 : [0.8, 0.2]
2398   ********    776 : [1.0, 0.0]
2398   ********    777 : [0.6666666666666666, 0.3333333333333333]
2398   ********    778 : [1.0, 0.0]
2398   ********    779 : [0, 0]
2398   ********    780 : [0.6666666666666666, 0.3333333333333333]
2398   ********    781 : [0.625, 0.375]
2398   ********    782 : [1.0, 0.0]
2398   ********    783 : [0.4, 0.6]
2398   ********    784 : [1.0, 0.0]
2398   ********    785 : [0.9090909090909091, 0.09090909090909091]
2398   ********    786 : [0, 0]
2398   ********    787 : [1.0, 0.0]
2398   ********    788 : [1.0, 0.0]
2398   ********    789 : [0.9090909090909091, 0.09090909090909091]
2398   ********    790 : [0, 0]
2398   ********    791 : [0, 0]
2398   ********    792 : [1.0, 0.0]
2398   ********    793 : [1.0, 0.0]
2398   ********    794 : [1.0, 0.0]
2398   ********    795 : [1.0, 0.0]
2398   ********    796 : [1.0, 0.0]
2398   ********    797 : [0, 0]
2398   ********    798 : [0, 0]
2398   ********    799 : [1.0, 0.0]
2398   ********    800 : [0, 0]
2398   ********    801 : [0.5, 0.5]
2398   ********    802 : [0, 0]
2398   ********    803 : [0.8333333333333334, 0.16666666666666666]
2398   ********    804 : [0.3333333333333333, 0.6666666666666666]
2398   ********    805 : [0.6666666666666666, 0.3333333333333333]
2398   ********    806 : [0, 0]
2398   ********    807 : [0, 0]
2398   ********    808 : [1.0, 0.0]
2398   ********    809 : [1.0, 0.0]
2398   ********    810 : [0, 0]
2398   ********    811 : [0.75, 0.25]
2398   ********    812 : [0, 0]
2398   ********    813 : [0, 0]
2398   ********    814 : [1.0, 0.0]
2398   ********    815 : [1.0, 0.0]
2398   ********    816 : [0, 0]
2398   ********    817 : [0.75, 0.25]
2398   ********    818 : [0.0, 1.0]
2398   ********    819 : [0.875, 0.125]
2398   ********    820 : [0.5, 0.5]
2398   ********    821 : [0, 0]
2398   ********    822 : [0, 0]
2398   ********    823 : [1.0, 0.0]
2398   ********    824 : [1.0, 0.0]
2398   ********    825 : [0.6666666666666666, 0.3333333333333333]
2398   ********    826 : [0, 0]
2398   ********    827 : [0, 0]
2398   ********    828 : [0.0, 1.0]
2398   ********    829 : [1.0, 0.0]
2398   ********    830 : [0.5, 0.5]
2398   ********    831 : [0.7045454545454546, 0.29545454545454547]
2398   ********    832 : [0.7142857142857143, 0.2857142857142857]
2398   ********    833 : [0.8333333333333334, 0.16666666666666666]
2398   ********    834 : [0.0, 1.0]
2398   ********    835 : [1.0, 0.0]
2398   ********    836 : [0, 0]
2398   ********    837 : [0.3333333333333333, 0.6666666666666666]
2398   ********    838 : [0.0, 1.0]
2398   ********    839 : [0.5, 0.5]
2398   ********    840 : [1.0, 0.0]
2398   ********    841 : [1.0, 0.0]
2398   ********    842 : [0.5, 0.5]
2398   ********    843 : [1.0, 0.0]
2398   ********    844 : [0, 0]
2398   ********    845 : [0.6, 0.4]
2398   ********    846 : [0, 0]
2398   ********    847 : [0.75, 0.25]
2398   ********    848 : [1.0, 0.0]
2398   ********    849 : [1.0, 0.0]
2398   ********    850 : [1.0, 0.0]
2398   ********    851 : [1.0, 0.0]
2398   ********    852 : [1.0, 0.0]
2398   ********    853 : [0.6666666666666666, 0.3333333333333333]
2398   ********    854 : [0, 0]
2398   ********    855 : [0.0, 1.0]
2398   ********    856 : [0, 0]
2398   ********    857 : [0.9411764705882353, 0.058823529411764705]
2398   ********    858 : [0.8, 0.2]
2398   ********    859 : [0, 0]
2398   ********    860 : [0, 0]
2398   ********    861 : [0.6666666666666666, 0.3333333333333333]
2398   ********    862 : [1.0, 0.0]
2398   ********    863 : [0.5, 0.5]
2398   ********    864 : [0.5714285714285714, 0.42857142857142855]
2398   ********    865 : [1.0, 0.0]
2398   ********    866 : [0, 0]
2398   ********    867 : [0, 0]
2398   ********    868 : [0, 0]
2398   ********    869 : [1.0, 0.0]
2398   ********    870 : [1.0, 0.0]
2398   ********    871 : [0.6666666666666666, 0.3333333333333333]
2398   ********    872 : [1.0, 0.0]
2398   ********    873 : [0.5, 0.5]
2398   ********    874 : [0.0, 1.0]
2398   ********    875 : [0, 0]
2398   ********    876 : [1.0, 0.0]
2398   ********    877 : [0.6666666666666666, 0.3333333333333333]
2398   ********    878 : [1.0, 0.0]
2398   ********    879 : [1.0, 0.0]
2398   ********    880 : [0.5, 0.5]
2398   ********    881 : [0.0, 1.0]
2398   ********    882 : [1.0, 0.0]
2398   ********    883 : [1.0, 0.0]
2398   ********    884 : [0, 0]
2398   ********    885 : [1.0, 0.0]
2398   ********    886 : [0.75, 0.25]
2398   ********    887 : [1.0, 0.0]
2398   ********    888 : [0, 0]
2398   ********    889 : [0, 0]
2398   ********    890 : [0, 0]
2398   ********    891 : [1.0, 0.0]
2398   ********    892 : [0.7777777777777778, 0.2222222222222222]
2398   ********    893 : [0.0, 1.0]
2398   ********    894 : [0.4166666666666667, 0.5833333333333334]
2398   ********    895 : [1.0, 0.0]
2398   ********    896 : [0.3333333333333333, 0.6666666666666666]
2398   ********    897 : [1.0, 0.0]
2398   ********    898 : [1.0, 0.0]
2398   ********    899 : [0.3333333333333333, 0.6666666666666666]
2398   ********    900 : [0, 0]
2398   ********    901 : [0.5, 0.5]
2398   ********    902 : [0.5, 0.5]
2398   ********    903 : [0.5, 0.5]
2398   ********    904 : [0, 0]
2398   ********    905 : [1.0, 0.0]
2398   ********    906 : [1.0, 0.0]
2398   ********    907 : [0.7727272727272727, 0.22727272727272727]
2398   ********    908 : [1.0, 0.0]
2398   ********    909 : [1.0, 0.0]
2398   ********    910 : [0, 0]
2398   ********    911 : [0.75, 0.25]
2398   ********    912 : [0.8, 0.2]
2398   ********    913 : [0, 0]
2398   ********    914 : [0.3333333333333333, 0.6666666666666666]
2398   ********    915 : [0, 0]
2398   ********    916 : [1.0, 0.0]
2398   ********    917 : [1.0, 0.0]
2398   ********    918 : [0, 0]
2398   ********    919 : [1.0, 0.0]
2398   ********    920 : [1.0, 0.0]
2398   ********    921 : [1.0, 0.0]
2398   ********    922 : [1.0, 0.0]
2398   ********    923 : [0, 0]
2398   ********    924 : [0.6666666666666666, 0.3333333333333333]
2398   ********    925 : [1.0, 0.0]
2398   ********    926 : [0, 0]
2398   ********    927 : [0.5, 0.5]
2398   ********    928 : [1.0, 0.0]
2398   ********    929 : [1.0, 0.0]
2398   ********    930 : [1.0, 0.0]
2398   ********    931 : [0.8181818181818182, 0.18181818181818182]
2398   ********    932 : [1.0, 0.0]
2398   ********    933 : [0, 0]
2398   ********    934 : [0, 0]
2398   ********    935 : [1.0, 0.0]
2398   ********    936 : [0, 0]
2398   ********    937 : [1.0, 0.0]
2398   ********    938 : [0, 0]
2398   ********    939 : [0.75, 0.25]
2398   ********    940 : [0.5, 0.5]
2398   ********    941 : [1.0, 0.0]
2398   ********    942 : [0.7692307692307693, 0.23076923076923078]
2398   ********    943 : [1.0, 0.0]
2398   ********    944 : [0.6666666666666666, 0.3333333333333333]
2398   ********    945 : [0.9090909090909091, 0.09090909090909091]
2398   ********    946 : [1.0, 0.0]
2398   ********    947 : [1.0, 0.0]
2398   ********    948 : [0, 0]
2398   ********    949 : [0.8333333333333334, 0.16666666666666666]
2398   ********    950 : [0, 0]
2398   ********    951 : [0.6666666666666666, 0.3333333333333333]
2398   ********    952 : [1.0, 0.0]
2398   ********    953 : [0, 0]
2398   ********    954 : [0.0, 1.0]
2398   ********    955 : [1.0, 0.0]
2398   ********    956 : [0.0, 1.0]
2398   ********    957 : [1.0, 0.0]
2398   ********    958 : [0.0, 1.0]
2398   ********    959 : [0, 0]
2398   ********    960 : [0, 0]
2398   ********    961 : [0, 0]
2398   ********    962 : [1.0, 0.0]
2398   ********    963 : [1.0, 0.0]
2398   ********    964 : [0, 0]
2398   ********    965 : [0.0, 1.0]
2398   ********    966 : [1.0, 0.0]
2398   ********    967 : [0, 0]
2398   ********    968 : [0.8333333333333334, 0.16666666666666666]
2398   ********    969 : [0.6666666666666666, 0.3333333333333333]
2398   ********    970 : [0.0, 1.0]
2398   ********    971 : [1.0, 0.0]
2398   ********    972 : [0.8181818181818182, 0.18181818181818182]
2398   ********    973 : [0.7, 0.3]
2398   ********    974 : [1.0, 0.0]
2398   ********    975 : [0, 0]
2398   ********    976 : [0.0, 1.0]
2398   ********    977 : [0.75, 0.25]
2398   ********    978 : [1.0, 0.0]
2398   ********    979 : [1.0, 0.0]
2398   ********    980 : [0, 0]
2398   ********    981 : [0.5, 0.5]
2398   ********    982 : [1.0, 0.0]
2398   ********    983 : [0.7, 0.3]
2398   ********    984 : [0, 0]
2398   ********    985 : [0.0, 1.0]
2398   ********    986 : [0, 0]
2398   ********    987 : [0.5, 0.5]
2398   ********    988 : [0.7, 0.3]
2398   ********    989 : [0, 0]
2398   ********    990 : [0, 0]
2398   ********    991 : [1.0, 0.0]
2398   ********    992 : [1.0, 0.0]
2398   ********    993 : [0, 0]
2398   ********    994 : [0.0, 1.0]
2398   ********    995 : [1.0, 0.0]
2398   ********    996 : [1.0, 0.0]
2398   ********    997 : [0, 0]
2398   ********    998 : [1.0, 0.0]
2398   ********    999 : [0.7647058823529411, 0.23529411764705882]
2398   ********    1000 : [1.0, 0.0]
2398   ********    1001 : [1.0, 0.0]
2398   ********    1002 : [0.5, 0.5]
2398   ********    1003 : [1.0, 0.0]
2398   ********    1004 : [0, 0]
2398   ********    1005 : [1.0, 0.0]
2398   ********    1006 : [0.7857142857142857, 0.21428571428571427]
2398   ********    1007 : [0, 0]
2398   ********    1008 : [1.0, 0.0]
2398   ********    1009 : [0, 0]
2398   ********    1010 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1011 : [0, 0]
2398   ********    1012 : [0, 0]
2398   ********    1013 : [1.0, 0.0]
2398   ********    1014 : [0, 0]
2398   ********    1015 : [1.0, 0.0]
2398   ********    1016 : [1.0, 0.0]
2398   ********    1017 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1018 : [0.75, 0.25]
2398   ********    1019 : [0.0, 1.0]
2398   ********    1020 : [1.0, 0.0]
2398   ********    1021 : [0, 0]
2398   ********    1022 : [1.0, 0.0]
2398   ********    1023 : [0, 0]
2398   ********    1024 : [1.0, 0.0]
2398   ********    1025 : [0.5714285714285714, 0.42857142857142855]
2398   ********    1026 : [1.0, 0.0]
2398   ********    1027 : [0, 0]
2398   ********    1028 : [0.7272727272727273, 0.2727272727272727]
2398   ********    1029 : [1.0, 0.0]
2398   ********    1030 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1031 : [0.5714285714285714, 0.42857142857142855]
2398   ********    1032 : [0, 0]
2398   ********    1033 : [0, 0]
2398   ********    1034 : [0, 0]
2398   ********    1035 : [1.0, 0.0]
2398   ********    1036 : [0, 0]
2398   ********    1037 : [0.4, 0.6]
2398   ********    1038 : [1.0, 0.0]
2398   ********    1039 : [0, 0]
2398   ********    1040 : [0, 0]
2398   ********    1041 : [0.75, 0.25]
2398   ********    1042 : [0, 0]
2398   ********    1043 : [0, 0]
2398   ********    1044 : [0, 0]
2398   ********    1045 : [1.0, 0.0]
2398   ********    1046 : [0, 0]
2398   ********    1047 : [1.0, 0.0]
2398   ********    1048 : [0, 0]
2398   ********    1049 : [1.0, 0.0]
2398   ********    1050 : [0, 0]
2398   ********    1051 : [0, 0]
2398   ********    1052 : [1.0, 0.0]
2398   ********    1053 : [0, 0]
2398   ********    1054 : [0, 0]
2398   ********    1055 : [1.0, 0.0]
2398   ********    1056 : [0.8, 0.2]
2398   ********    1057 : [0.75, 0.25]
2398   ********    1058 : [0, 0]
2398   ********    1059 : [0, 0]
2398   ********    1060 : [0, 0]
2398   ********    1061 : [1.0, 0.0]
2398   ********    1062 : [0.7142857142857143, 0.2857142857142857]
2398   ********    1063 : [0, 0]
2398   ********    1064 : [1.0, 0.0]
2398   ********    1065 : [1.0, 0.0]
2398   ********    1066 : [0, 0]
2398   ********    1067 : [0.7333333333333333, 0.26666666666666666]
2398   ********    1068 : [0, 0]
2398   ********    1069 : [1.0, 0.0]
2398   ********    1070 : [0.6363636363636364, 0.36363636363636365]
2398   ********    1071 : [0.625, 0.375]
2398   ********    1072 : [1.0, 0.0]
2398   ********    1073 : [0.75, 0.25]
2398   ********    1074 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1075 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1076 : [0, 0]
2398   ********    1077 : [0.7, 0.3]
2398   ********    1078 : [0, 0]
2398   ********    1079 : [0.5, 0.5]
2398   ********    1080 : [0, 0]
2398   ********    1081 : [0, 0]
2398   ********    1082 : [0, 0]
2398   ********    1083 : [1.0, 0.0]
2398   ********    1084 : [1.0, 0.0]
2398   ********    1085 : [1.0, 0.0]
2398   ********    1086 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1087 : [0, 0]
2398   ********    1088 : [1.0, 0.0]
2398   ********    1089 : [0, 0]
2398   ********    1090 : [1.0, 0.0]
2398   ********    1091 : [0.7692307692307693, 0.23076923076923078]
2398   ********    1092 : [0.5, 0.5]
2398   ********    1093 : [0, 0]
2398   ********    1094 : [0.5, 0.5]
2398   ********    1095 : [0.5, 0.5]
2398   ********    1096 : [1.0, 0.0]
2398   ********    1097 : [1.0, 0.0]
2398   ********    1098 : [1.0, 0.0]
2398   ********    1099 : [0, 0]
2398   ********    1100 : [1.0, 0.0]
2398   ********    1101 : [0.0, 1.0]
2398   ********    1102 : [0.7, 0.3]
2398   ********    1103 : [0, 0]
2398   ********    1104 : [1.0, 0.0]
2398   ********    1105 : [0, 0]
2398   ********    1106 : [1.0, 0.0]
2398   ********    1107 : [0, 0]
2398   ********    1108 : [0, 0]
2398   ********    1109 : [0.0, 1.0]
2398   ********    1110 : [0, 0]
2398   ********    1111 : [0, 0]
2398   ********    1112 : [0.8, 0.2]
2398   ********    1113 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1114 : [0.0, 1.0]
2398   ********    1115 : [1.0, 0.0]
2398   ********    1116 : [0, 0]
2398   ********    1117 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1118 : [1.0, 0.0]
2398   ********    1119 : [0, 0]
2398   ********    1120 : [1.0, 0.0]
2398   ********    1121 : [0, 0]
2398   ********    1122 : [0.5, 0.5]
2398   ********    1123 : [0, 0]
2398   ********    1124 : [1.0, 0.0]
2398   ********    1125 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1126 : [1.0, 0.0]
2398   ********    1127 : [1.0, 0.0]
2398   ********    1128 : [0, 0]
2398   ********    1129 : [0, 0]
2398   ********    1130 : [0, 0]
2398   ********    1131 : [0, 0]
2398   ********    1132 : [0, 0]
2398   ********    1133 : [0.0, 1.0]
2398   ********    1134 : [0.76, 0.24]
2398   ********    1135 : [0, 0]
2398   ********    1136 : [1.0, 0.0]
2398   ********    1137 : [0, 0]
2398   ********    1138 : [1.0, 0.0]
2398   ********    1139 : [0, 0]
2398   ********    1140 : [1.0, 0.0]
2398   ********    1141 : [1.0, 0.0]
2398   ********    1142 : [1.0, 0.0]
2398   ********    1143 : [0, 0]
2398   ********    1144 : [1.0, 0.0]
2398   ********    1145 : [1.0, 0.0]
2398   ********    1146 : [0, 0]
2398   ********    1147 : [0, 0]
2398   ********    1148 : [0, 0]
2398   ********    1149 : [0, 0]
2398   ********    1150 : [0, 0]
2398   ********    1151 : [1.0, 0.0]
2398   ********    1152 : [0.875, 0.125]
2398   ********    1153 : [0, 0]
2398   ********    1154 : [1.0, 0.0]
2398   ********    1155 : [0.6923076923076923, 0.3076923076923077]
2398   ********    1156 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1157 : [1.0, 0.0]
2398   ********    1158 : [1.0, 0.0]
2398   ********    1159 : [0, 0]
2398   ********    1160 : [1.0, 0.0]
2398   ********    1161 : [0, 0]
2398   ********    1162 : [0, 0]
2398   ********    1163 : [0.5714285714285714, 0.42857142857142855]
2398   ********    1164 : [1.0, 0.0]
2398   ********    1165 : [1.0, 0.0]
2398   ********    1166 : [1.0, 0.0]
2398   ********    1167 : [0, 0]
2398   ********    1168 : [0, 0]
2398   ********    1169 : [0, 0]
2398   ********    1170 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1171 : [0.75, 0.25]
2398   ********    1172 : [0.5, 0.5]
2398   ********    1173 : [1.0, 0.0]
2398   ********    1174 : [0, 0]
2398   ********    1175 : [1.0, 0.0]
2398   ********    1176 : [0.625, 0.375]
2398   ********    1177 : [0, 0]
2398   ********    1178 : [1.0, 0.0]
2398   ********    1179 : [0, 0]
2398   ********    1180 : [0, 0]
2398   ********    1181 : [0, 0]
2398   ********    1182 : [1.0, 0.0]
2398   ********    1183 : [0, 0]
2398   ********    1184 : [1.0, 0.0]
2398   ********    1185 : [0, 0]
2398   ********    1186 : [1.0, 0.0]
2398   ********    1187 : [1.0, 0.0]
2398   ********    1188 : [0.5, 0.5]
2398   ********    1189 : [0, 0]
2398   ********    1190 : [1.0, 0.0]
2398   ********    1191 : [0, 0]
2398   ********    1192 : [0, 0]
2398   ********    1193 : [0, 0]
2398   ********    1194 : [1.0, 0.0]
2398   ********    1195 : [0, 0]
2398   ********    1196 : [1.0, 0.0]
2398   ********    1197 : [0, 0]
2398   ********    1198 : [0.7894736842105263, 0.21052631578947367]
2398   ********    1199 : [1.0, 0.0]
2398   ********    1200 : [1.0, 0.0]
2398   ********    1201 : [0.5, 0.5]
2398   ********    1202 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1203 : [0, 0]
2398   ********    1204 : [1.0, 0.0]
2398   ********    1205 : [0.75, 0.25]
2398   ********    1206 : [1.0, 0.0]
2398   ********    1207 : [1.0, 0.0]
2398   ********    1208 : [0.0, 1.0]
2398   ********    1209 : [1.0, 0.0]
2398   ********    1210 : [1.0, 0.0]
2398   ********    1211 : [0, 0]
2398   ********    1212 : [0.7333333333333333, 0.26666666666666666]
2398   ********    1213 : [1.0, 0.0]
2398   ********    1214 : [1.0, 0.0]
2398   ********    1215 : [0, 0]
2398   ********    1216 : [0.625, 0.375]
2398   ********    1217 : [1.0, 0.0]
2398   ********    1218 : [0.3333333333333333, 0.6666666666666666]
2398   ********    1219 : [1.0, 0.0]
2398   ********    1220 : [0.0, 1.0]
2398   ********    1221 : [1.0, 0.0]
2398   ********    1222 : [1.0, 0.0]
2398   ********    1223 : [0.5, 0.5]
2398   ********    1224 : [0.3333333333333333, 0.6666666666666666]
2398   ********    1225 : [0.75, 0.25]
2398   ********    1226 : [0.8, 0.2]
2398   ********    1227 : [0.0, 1.0]
2398   ********    1228 : [0, 0]
2398   ********    1229 : [1.0, 0.0]
2398   ********    1230 : [1.0, 0.0]
2398   ********    1231 : [0, 0]
2398   ********    1232 : [0.75, 0.25]
2398   ********    1233 : [0, 0]
2398   ********    1234 : [1.0, 0.0]
2398   ********    1235 : [0.6, 0.4]
2398   ********    1236 : [1.0, 0.0]
2398   ********    1237 : [0.8, 0.2]
2398   ********    1238 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1239 : [1.0, 0.0]
2398   ********    1240 : [1.0, 0.0]
2398   ********    1241 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1242 : [0, 0]
2398   ********    1243 : [0, 0]
2398   ********    1244 : [1.0, 0.0]
2398   ********    1245 : [1.0, 0.0]
2398   ********    1246 : [0, 0]
2398   ********    1247 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1248 : [0, 0]
2398   ********    1249 : [1.0, 0.0]
2398   ********    1250 : [0, 0]
2398   ********    1251 : [0.6, 0.4]
2398   ********    1252 : [0.7692307692307693, 0.23076923076923078]
2398   ********    1253 : [0, 0]
2398   ********    1254 : [0, 0]
2398   ********    1255 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1256 : [0, 0]
2398   ********    1257 : [0, 0]
2398   ********    1258 : [1.0, 0.0]
2398   ********    1259 : [0.75, 0.25]
2398   ********    1260 : [0.8888888888888888, 0.1111111111111111]
2398   ********    1261 : [0.8, 0.2]
2398   ********    1262 : [0, 0]
2398   ********    1263 : [1.0, 0.0]
2398   ********    1264 : [0, 0]
2398   ********    1265 : [1.0, 0.0]
2398   ********    1266 : [0.0, 1.0]
2398   ********    1267 : [0, 0]
2398   ********    1268 : [0.6, 0.4]
2398   ********    1269 : [1.0, 0.0]
2398   ********    1270 : [0.8461538461538461, 0.15384615384615385]
2398   ********    1271 : [1.0, 0.0]
2398   ********    1272 : [0, 0]
2398   ********    1273 : [0, 0]
2398   ********    1274 : [0, 0]
2398   ********    1275 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1276 : [0, 0]
2398   ********    1277 : [1.0, 0.0]
2398   ********    1278 : [0.5, 0.5]
2398   ********    1279 : [0, 0]
2398   ********    1280 : [1.0, 0.0]
2398   ********    1281 : [0, 0]
2398   ********    1282 : [0, 0]
2398   ********    1283 : [0, 0]
2398   ********    1284 : [1.0, 0.0]
2398   ********    1285 : [1.0, 0.0]
2398   ********    1286 : [0.7142857142857143, 0.2857142857142857]
2398   ********    1287 : [0, 0]
2398   ********    1288 : [0, 0]
2398   ********    1289 : [1.0, 0.0]
2398   ********    1290 : [1.0, 0.0]
2398   ********    1291 : [0, 0]
2398   ********    1292 : [0, 0]
2398   ********    1293 : [0.0, 1.0]
2398   ********    1294 : [0.0, 1.0]
2398   ********    1295 : [1.0, 0.0]
2398   ********    1296 : [0, 0]
2398   ********    1297 : [0, 0]
2398   ********    1298 : [0, 0]
2398   ********    1299 : [0.8235294117647058, 0.17647058823529413]
2398   ********    1300 : [0, 0]
2398   ********    1301 : [0.8461538461538461, 0.15384615384615385]
2398   ********    1302 : [0, 0]
2398   ********    1303 : [0, 0]
2398   ********    1304 : [0, 0]
2398   ********    1305 : [0, 0]
2398   ********    1306 : [0, 0]
2398   ********    1307 : [0, 0]
2398   ********    1308 : [0, 0]
2398   ********    1309 : [1.0, 0.0]
2398   ********    1310 : [0.5, 0.5]
2398   ********    1311 : [0, 0]
2398   ********    1312 : [1.0, 0.0]
2398   ********    1313 : [1.0, 0.0]
2398   ********    1314 : [1.0, 0.0]
2398   ********    1315 : [1.0, 0.0]
2398   ********    1316 : [1.0, 0.0]
2398   ********    1317 : [0, 0]
2398   ********    1318 : [1.0, 0.0]
2398   ********    1319 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1320 : [0.0, 1.0]
2398   ********    1321 : [0, 0]
2398   ********    1322 : [0.0, 1.0]
2398   ********    1323 : [0.75, 0.25]
2398   ********    1324 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1325 : [1.0, 0.0]
2398   ********    1326 : [1.0, 0.0]
2398   ********    1327 : [1.0, 0.0]
2398   ********    1328 : [1.0, 0.0]
2398   ********    1329 : [0.8, 0.2]
2398   ********    1330 : [0.0, 1.0]
2398   ********    1331 : [1.0, 0.0]
2398   ********    1332 : [0, 0]
2398   ********    1333 : [1.0, 0.0]
2398   ********    1334 : [0, 0]
2398   ********    1335 : [0, 0]
2398   ********    1336 : [1.0, 0.0]
2398   ********    1337 : [0.8333333333333334, 0.16666666666666666]
2398   ********    1338 : [1.0, 0.0]
2398   ********    1339 : [0.5, 0.5]
2398   ********    1340 : [0.8461538461538461, 0.15384615384615385]
2398   ********    1341 : [0.6666666666666666, 0.3333333333333333]
2398   ********    1342 : [1.0, 0.0]
2398   ********    1343 : [0, 0]
2398   ********    1344 : [0, 0]
2398   ********    1345 : [0, 0]
2398   ********    1346 : [0.3333333333333333, 0.6666666666666666]
2398   ********    1347 : [1.0, 0.0]
2398   ********    1348 : [0.75, 0.25]
2398   ********    1349 : [1.0, 0.0]
2398   ********    1350 : [1.0, 0.0]
2398   ********    1351 : [0.0, 1.0]
2398   ********    1352 : [1.0, 0.0]
2398   ********    1353 : [0, 0]
2398   ********    1354 : [0, 0]
2398   ********    1355 : [0, 0]
2398   ********    1356 : [1.0, 0.0]
2398   ********    1357 : [1.0, 0.0]
2398   ********    1358 : [1.0, 0.0]
2398   ********    1359 : [0, 0]
2398   ********    1360 : [0.4, 0.6]
2398   ********    1361 : [0.875, 0.125]
2398   ********    1362 : [0, 0]
2398   ********    1363 : [0.6, 0.4]
2398   ********    1364 : [1.0, 0.0]
2398   ********    1365 : [0.75, 0.25]
2398   ********    1366 : [0, 0]
2398   ********    1367 : [0, 0]
2398   ********    1368 : [0.8888888888888888, 0.1111111111111111]
2398   ********    1369 : [0, 0]
2398   ********    1370 : [0.8, 0.2]
2398   ********    1371 : [1.0, 0.0]
2398   ********    1372 : [1.0, 0.0]
2398   ********    1373 : [0.8571428571428571, 0.14285714285714285]
2398   ********    1374 : [1.0, 0.0]
2398   ********    1375 : [1.0, 0.0]
2398   ********    1376 : [0, 0]
2398   ********    1377 : [0, 0]
2398   ********    1378 : [0, 0]
2398   ********    1379 : [0, 0]
2398   ********    1380 : [0.5, 0.5]
2398   ********    1381 : [0, 0]
2398   ********    1382 : [0.75, 0.25]
2398   ********    1383 : [0, 0]
2398   ********    1384 : [1.0, 0.0]
2398   ********    1385 : [1.0, 0.0]
2398   ********    1386 : [0.5833333333333334, 0.4166666666666667]
2398   ********    1387 : [0, 0]
2398   ********    1388 : [0, 0]
2398   ********    1389 : [0.8, 0.2]
2398   ********    1390 : [0.6, 0.4]
2398   ********    1391 : [0.8888888888888888, 0.1111111111111111]
